Longitude,Latitude,Runoff,Precip,ET,SoilMoisture
-109.1875,38.9375,3.73900008202,184.75920105,204.335006714,2929.59985352
-109.1875,39.0625,3.69799971581,151.736083984,160.412994385,3511.39990234
-109.1875,39.1875,3.77500009537,159.370697021,170.877990723,3541.99975586
-109.1875,39.3125,4.07599973679,200.449813843,220.791992188,3014.6003418
-109.1875,39.4375,5.94699954987,338.850738525,388.014038086,3634.20019531
-109.1875,39.5625,10.8050003052,285.091705322,314.070007324,5196.30029297
-109.1875,39.6875,9.49199962616,214.748397827,228.970001221,4845.69970703
-109.1875,39.8125,6.40100002289,172.830718994,186.949981689,3167.00024414
-109.1875,39.9375,8.37300014496,152.236999512,159.819000244,4424.39990234
-109.1875,40.0625,8.25800037384,147.719406128,156.253997803,4340.10009766
-109.1875,40.1875,8.53499984741,157.271209717,172.116973877,4506.89990234
-109.1875,40.3125,8.77300071716,168.38230896,179.91998291,4616.5
-109.1875,40.4375,7.23699998856,224.873321533,240.940002441,3471.49975586
-109.1875,40.5625,9.16799926758,195.68409729,201.816009521,4707.89990234
-109.1875,40.6875,10.8159999847,323.547729492,340.800048828,5058.69970703
-109.1875,40.8125,11.3200006485,316.907684326,334.526977539,5217.5
-109.1875,40.9375,15.4730005264,227.771026611,228.721008301,4107.70019531
-109.1875,41.0625,16.5559978485,258.205780029,262.486968994,4274.5
-109.1875,41.1875,15.4500007629,247.903289795,241.836975098,4052.40014648
-109.1875,41.3125,12.1399993896,229.751907349,222.635986328,2894.19995117
-109.1875,41.4375,12.498000145,220.847412109,220.442993164,2974.70019531
-109.1875,41.5625,13.2469997406,189.13621521,186.460983276,3284.49975586
-109.1875,41.6875,15.2110004425,190.337188721,186.399002075,3739.19970703
-109.1875,41.8125,15.8250007629,193.658004761,186.529998779,3909.80004883
-109.1875,41.9375,10.0109996796,182.384918213,184.050003052,2773.19995117
-109.1875,42.0625,3.26799988747,186.603302002,190.123977661,1105.10009766
-109.1875,42.1875,9.17399978638,183.88760376,189.180999756,2665.5
-109.1875,42.3125,9.95299911499,206.281204224,203.281997681,2782.60009766
-109.1875,42.4375,11.4600000381,250.818603516,246.816986084,2939.89990234
-109.1875,42.5625,22.623998642,342.682495117,366.506988525,4477.50048828
-109.1875,42.6875,205.367980957,554.154174805,458.646972656,6012.5
-109.1875,42.8125,276.11706543,633.48260498,454.863006592,7311.69970703
-109.1875,42.9375,177.530014038,600.010498047,521.064025879,7158.89990234
-109.1875,43.0625,98.577003479,475.453613281,411.967987061,3694.09985352
-109.1875,43.1875,5.30899953842,273.10848999,269.721984863,2077.10009766
-109.1875,43.3125,0.898999989033,211.658111572,214.147003174,1864.10009766
-109.1875,43.4375,2.52200007439,226.764602661,229.98197937,2805.69995117
-109.1875,43.5625,31.6950016022,377.383605957,357.650970459,2725.29980469
-109.1875,43.6875,86.6709976196,490.988067627,450.437011719,3639.39990234
-109.1875,43.8125,225.26399231,553.515686035,360.899963379,1897.50012207
-109.1875,43.9375,242.02897644,543.254333496,330.032012939,1915.09997559
-109.1875,44.0625,172.43699646,478.355804443,319.875,1684.80004883
-109.1875,44.1875,145.93800354,453.537597656,323.339019775,1619.10009766
-109.1875,44.3125,100.636001587,565.560424805,488.039978027,6137.59912109
-109.1875,44.4375,5.44500017166,274.327880859,258.014984131,2971.00024414
-109.1875,44.5625,55.1480026245,327.213623047,269.020019531,1464.0
-109.1875,44.6875,49.4880027771,343.989105225,284.290985107,1110.0
-109.1875,44.8125,5.73199939728,211.918807983,204.453994751,1150.59997559
-109.1875,44.9375,5.23500013351,220.627593994,216.613021851,1133.09997559
-109.1875,45.0625,20.9810009003,260.312072754,244.818008423,1281.19995117
-109.1875,45.1875,8.89900016785,277.516479492,258.333007812,1608.50012207
-109.1875,45.3125,29.0440006256,307.528411865,264.065002441,1739.8001709
-109.1875,45.4375,22.6490001678,305.905273438,277.035003662,1700.00012207
-109.1875,45.5625,18.4579982758,314.835784912,292.268005371,1651.39990234
-109.1875,45.6875,18.3210010529,311.406768799,288.197998047,1659.0
-109.1875,45.8125,21.6149997711,314.954284668,289.365020752,1694.69995117
-109.1875,45.9375,12.9879999161,297.201782227,285.273986816,1639.69995117
-109.1875,46.0625,10.920999527,292.994293213,285.808013916,1626.90002441
-109.1875,46.1875,11.1049995422,276.410919189,275.639007568,4734.10009766
-109.1875,46.3125,4.49700021744,253.486801147,258.609008789,3478.79980469
-109.1875,46.4375,4.1970000267,250.550796509,259.662017822,3486.70019531
-109.1875,46.5625,4.48099994659,253.761413574,267.832000732,3525.19995117
-109.1875,46.6875,20.5419979095,382.62109375,378.971984863,5281.5
-109.1875,46.8125,38.3649978638,518.992675781,513.071960449,5960.40039062
-109.1875,46.9375,6.02299976349,410.838500977,436.850982666,3918.79980469
-109.1875,47.0625,19.1120014191,346.660858154,354.101013184,5178.29980469
-109.1875,47.1875,22.0900001526,375.735565186,373.634033203,5334.09960938
-109.1875,47.3125,5.62400007248,327.107025146,351.790008545,3732.29980469
-109.1875,47.4375,13.9580011368,292.375274658,294.213989258,5421.29980469
-109.1875,47.5625,10.9079999924,286.472869873,292.988006592,5280.0
-109.1875,47.6875,12.3870000839,299.158111572,317.361968994,5497.90039062
-109.1875,47.8125,5.05699968338,280.357696533,323.850982666,3809.39990234
-109.1875,47.9375,21.579000473,299.688201904,327.375976562,5922.00048828
-109.1875,48.0625,7.69400072098,318.468994141,374.104034424,4052.40014648
-109.1875,48.1875,29.2110004425,372.432159424,429.476989746,2585.30004883
-109.1875,48.3125,31.3159999847,329.606872559,375.580993652,3201.49975586
-109.1875,48.4375,22.5830020905,290.24911499,337.507995605,3059.00024414
-109.1875,48.5625,21.9050006866,271.262390137,325.644989014,3069.89990234
-109.1875,48.6875,16.1009979248,274.51159668,333.769042969,2249.70019531
-109.1875,48.8125,15.3749990463,278.237701416,348.853027344,2297.69995117
-109.1875,48.9375,19.1749973297,286.05960083,341.309967041,2317.29980469
-109.1875,49.0625,21.6180019379,279.790466309,341.596069336,2491.89990234
-109.1875,49.1875,22.2239971161,284.203094482,344.67300415,2453.29980469
-109.1875,49.3125,20.9449977875,276.559692383,328.687042236,2366.0
-109.1875,49.4375,23.1249980927,291.815307617,341.331970215,2413.60009766
-109.1875,49.5625,25.4160041809,318.246582031,363.397003174,2478.40014648
-109.1875,49.6875,25.6450004578,332.650299072,367.705993652,2493.69995117
-109.0625,31.3125,48.5870018005,415.38470459,326.914978027,3832.80004883
-109.0625,31.4375,34.0699996948,482.015289307,427.82901001,2803.59985352
-109.0625,31.5625,40.9880027771,522.750976562,462.224975586,3059.80029297
-109.0625,31.6875,33.8929977417,437.648284912,388.137969971,2901.59985352
-109.0625,31.8125,26.9160003662,327.880584717,275.346008301,2641.29980469
-109.0625,31.9375,22.5020008087,285.787994385,255.263977051,2515.19995117
-109.0625,32.0625,21.9889984131,282.375,242.589996338,2552.60009766
-109.0625,32.1875,26.4000015259,320.509002686,260.179016113,2699.30004883
-109.0625,32.3125,28.2989997864,347.408203125,261.303985596,2750.29980469
-109.0625,32.4375,27.641998291,361.348327637,274.476013184,2684.0
-109.0625,32.5625,24.1050033569,325.841094971,260.240020752,2574.80004883
-109.0625,32.6875,24.9910011292,314.068084717,245.054992676,2421.39990234
-109.0625,32.8125,30.1909980774,329.132995605,245.464996338,2659.29980469
-109.0625,32.9375,43.783000946,372.541503906,277.910980225,3714.69970703
-109.0625,33.0625,27.7000007629,422.008911133,354.931030273,2469.30004883
-109.0625,33.1875,34.8969993591,426.152618408,363.027008057,2860.10009766
-109.0625,33.3125,37.4309997559,456.957000732,373.143981934,2774.30004883
-109.0625,33.4375,46.5200042725,455.959533691,363.819000244,3822.30004883
-109.0625,33.5625,42.9869995117,554.795349121,447.194000244,2885.1003418
-109.0625,33.6875,41.5040016174,524.29296875,426.736999512,2898.19970703
-109.0625,33.8125,35.983997345,485.554077148,411.162017822,2907.5
-109.0625,33.9375,46.7480049133,618.434082031,510.734985352,3435.29980469
-109.0625,34.0625,7.63600063324,467.747619629,452.768981934,4434.30029297
-109.0625,34.1875,6.74299955368,362.664703369,376.363006592,4327.60009766
-109.0625,34.3125,6.26000022888,323.218688965,337.763000488,4134.20019531
-109.0625,34.4375,5.74100065231,270.006317139,285.987976074,3899.39990234
-109.0625,34.5625,5.5110001564,248.161804199,260.290008545,3793.10009766
-109.0625,34.6875,3.90199995041,256.059020996,263.860015869,2628.60009766
-109.0625,34.8125,3.80900001526,246.07989502,241.854980469,2581.00024414
-109.0625,34.9375,3.81200003624,247.446594238,242.438995361,2574.69995117
-109.0625,35.0625,4.07300043106,256.633514404,259.222015381,2674.40039062
-109.0625,35.1875,4.09399986267,249.681884766,260.871032715,2676.0
-109.0625,35.3125,3.75400018692,236.828308105,234.937011719,2511.59985352
-109.0625,35.4375,3.71900010109,232.4012146,229.416000366,2487.19995117
-109.0625,35.5625,1.32899999619,221.374313354,228.259033203,1095.30004883
-109.0625,35.6875,1.33700013161,227.662277222,236.970001221,1103.5
-109.0625,35.8125,1.3259999752,240.401885986,240.598983765,1034.90002441
-109.0625,35.9375,1.34800004959,249.069320679,249.881988525,1063.90002441
-109.0625,36.0625,2.36899971962,237.568695068,217.449996948,978.000061035
-109.0625,36.1875,2.41300010681,251.108917236,223.005004883,1047.39990234
-109.0625,36.3125,8.46399974823,279.21270752,242.286987305,2777.80004883
-109.0625,36.4375,8.30000019073,259.390594482,225.345001221,2762.30004883
-109.0625,36.5625,2.36000013351,204.752822876,200.114013672,1090.59997559
-109.0625,36.6875,2.31999993324,186.14630127,191.429992676,1050.0
-109.0625,36.8125,8.49199962616,236.284072876,218.679000854,2805.59985352
-109.0625,36.9375,3.61400008202,208.490585327,204.768997192,1342.20007324
-109.0625,37.0625,8.05500030518,200.616592407,195.751998901,2767.30004883
-109.0625,37.1875,15.9619998932,211.74130249,201.136001587,5780.30029297
-109.0625,37.3125,16.2859992981,225.71081543,211.425994873,5851.79980469
-109.0625,37.4375,11.9650011063,256.81652832,238.265991211,4198.80029297
-109.0625,37.5625,12.2909994125,280.025390625,259.572998047,4203.29980469
-109.0625,37.6875,9.48099994659,300.746887207,278.555999756,2999.59985352
-109.0625,37.8125,9.06900024414,278.840606689,266.021972656,2923.60009766
-109.0625,37.9375,17.3300018311,299.458679199,278.635986328,2487.30004883
-109.0625,38.0625,4.94099998474,296.374481201,299.938964844,3338.09985352
-109.0625,38.1875,4.35200023651,254.515899658,263.948974609,3212.69995117
-109.0625,38.3125,5.71699953079,265.991394043,270.194000244,4352.10009766
-109.0625,38.4375,5.87800073624,289.212585449,288.652008057,4342.80029297
-109.0625,38.5625,6.35000085831,306.441589355,320.604980469,4567.5
-109.0625,38.6875,4.36499977112,256.512695312,274.386962891,3194.69995117
-109.0625,38.8125,4.58699989319,270.015075684,294.322021484,3288.30004883
-109.0625,38.9375,6.46700048447,325.770172119,372.061981201,4211.39990234
-109.0625,39.0625,3.76600003242,193.895706177,203.60899353,2912.29980469
-109.0625,39.1875,3.8180000782,163.737594604,178.265991211,3545.69995117
-109.0625,39.3125,3.70700001717,178.164001465,195.069000244,2864.30004883
-109.0625,39.4375,4.25299978256,237.953308105,258.541015625,3037.99975586
-109.0625,39.5625,8.34099960327,290.803588867,329.662994385,3756.29980469
-109.0625,39.6875,9.5890007019,227.693893433,245.685012817,4898.30029297
-109.0625,39.8125,9.15999984741,184.07611084,199.162017822,4753.39990234
-109.0625,39.9375,9.49400043488,188.110519409,199.184005737,4894.00048828
-109.0625,40.0625,8.25100040436,148.713699341,160.256011963,4371.10009766
-109.0625,40.1875,6.12799978256,169.882598877,187.361022949,3158.30004883
-109.0625,40.3125,6.58000040054,191.268890381,207.377990723,3226.70019531
-109.0625,40.4375,9.99899959564,259.087097168,274.641998291,4930.60009766
-109.0625,40.5625,7.0049996376,227.218399048,239.703994751,3347.50024414
-109.0625,40.6875,10.4930009842,298.461425781,312.598022461,5006.39990234
-109.0625,40.8125,7.76600027084,261.528808594,275.772003174,3529.70019531
-109.0625,40.9375,8.85499954224,314.207702637,334.335021973,3850.80029297
-109.0625,41.0625,31.5479984283,380.131713867,387.113983154,4896.70019531
-109.0625,41.1875,14.8489999771,224.900878906,221.258026123,4023.80029297
-109.0625,41.3125,10.9300003052,205.593719482,198.119003296,2780.40014648
-109.0625,41.4375,13.8959999084,224.622024536,217.805007935,3103.10009766
-109.0625,41.5625,18.5860004425,191.862915039,188.032989502,4439.60009766
-109.0625,41.6875,16.6210002899,184.092712402,177.287994385,3971.90014648
-109.0625,41.8125,13.3970003128,210.481216431,212.380020142,3187.40014648
-109.0625,41.9375,11.3249998093,204.080795288,206.129989624,2963.3996582
-109.0625,42.0625,13.6979990005,202.135299683,201.152999878,4046.30029297
-109.0625,42.1875,13.1960010529,200.444000244,202.036010742,4012.69995117
-109.0625,42.3125,10.4750003815,220.710891724,218.948989868,2882.39990234
-109.0625,42.4375,17.0380001068,279.795684814,277.559997559,4337.70019531
-109.0625,42.5625,38.919002533,433.030670166,454.464019775,5212.79980469
-109.0625,42.6875,291.269958496,635.304504395,480.158996582,6695.50048828
-109.0625,42.8125,195.257995605,581.444824219,477.242004395,5395.69970703
-109.0625,42.9375,103.800003052,477.110595703,415.583984375,3763.50024414
-109.0625,43.0625,5.61999988556,285.071777344,283.853973389,2827.0
-109.0625,43.1875,2.02799987793,223.70489502,221.016998291,2706.20019531
-109.0625,43.3125,2.28299999237,216.962905884,216.040008545,2739.60009766
-109.0625,43.4375,2.91299986839,228.449295044,230.252990723,2811.3996582
-109.0625,43.5625,8.95600032806,292.553283691,293.405975342,2219.80004883
-109.0625,43.6875,27.7700023651,374.881866455,369.136993408,2608.5
-109.0625,43.8125,180.312011719,460.719146729,313.492980957,1770.80004883
-109.0625,43.9375,160.703994751,456.740875244,314.013031006,1701.19995117
-109.0625,44.0625,66.8710021973,351.128173828,283.898010254,1400.59997559
-109.0625,44.1875,55.8740005493,347.112762451,291.781982422,1388.69995117
-109.0625,44.3125,46.091999054,333.331390381,284.321014404,1045.59997559
-109.0625,44.4375,2.8770005703,243.004302979,235.25,1993.90002441
-109.0625,44.5625,6.66400051117,220.212097168,206.789016724,1177.19995117
-109.0625,44.6875,9.48099994659,253.165893555,238.167999268,1169.30004883
-109.0625,44.8125,3.90599966049,205.80557251,199.507003784,1545.20007324
-109.0625,44.9375,2.05399990082,195.552368164,195.989990234,1489.30004883
-109.0625,45.0625,1.30599999428,188.468597412,182.472976685,1039.20007324
-109.0625,45.1875,1.53299999237,193.916915894,188.032012939,1042.60009766
-109.0625,45.3125,4.96000003815,253.676803589,245.078994751,1137.59997559
-109.0625,45.4375,12.4449996948,297.614776611,278.470001221,1618.80004883
-109.0625,45.5625,12.0300006866,312.52355957,292.469024658,1623.89990234
-109.0625,45.6875,10.3479995728,299.823394775,293.75,1194.29992676
-109.0625,45.8125,10.5900001526,300.858184814,290.83102417,1600.59997559
-109.0625,45.9375,8.96899986267,294.177429199,287.213989258,1588.39990234
-109.0625,46.0625,6.98400020599,290.415222168,286.692962646,1589.20007324
-109.0625,46.1875,6.12400007248,271.426086426,269.317016602,1558.70007324
-109.0625,46.3125,4.20799970627,256.397735596,263.893951416,3476.0
-109.0625,46.4375,4.53999996185,264.187896729,277.481994629,3525.09985352
-109.0625,46.5625,4.59899997711,272.727508545,286.143005371,3552.5
-109.0625,46.6875,15.3159980774,294.157196045,300.019989014,4947.09960938
-109.0625,46.8125,20.4249992371,395.663696289,386.650970459,5260.89990234
-109.0625,46.9375,5.28999996185,379.557769775,399.105987549,3781.5
-109.0625,47.0625,5.28200006485,321.952026367,340.45803833,3679.39990234
-109.0625,47.1875,17.4009990692,316.918487549,328.978942871,5069.49951172
-109.0625,47.3125,17.4020004272,324.916687012,339.016998291,5086.0
-109.0625,47.4375,11.2170009613,278.535400391,278.07699585,5271.39990234
-109.0625,47.5625,7.71699953079,266.44418335,269.569000244,5197.10009766
-109.0625,47.6875,8.42099952698,281.006378174,291.697998047,5264.09960938
-109.0625,47.8125,5.19600009918,271.562469482,308.476013184,3802.19995117
-109.0625,47.9375,10.9309997559,289.127380371,318.362976074,5386.39990234
-109.0625,48.0625,6.02500009537,304.973968506,351.086975098,3900.60009766
-109.0625,48.1875,25.6989994049,340.814331055,380.289001465,2357.89990234
-109.0625,48.3125,30.8959980011,327.947113037,357.288024902,3094.0
-109.0625,48.4375,20.4269981384,279.14251709,315.87298584,2963.30004883
-109.0625,48.5625,18.3330001831,261.458099365,303.74697876,3040.49975586
-109.0625,48.6875,15.8240013123,277.544921875,332.074005127,2208.20019531
-109.0625,48.8125,15.9440002441,289.577514648,348.033996582,2272.79980469
-109.0625,48.9375,19.9449996948,309.552642822,359.527984619,2347.09985352
-109.0625,49.0625,23.0970001221,288.513366699,343.225006104,2433.19970703
-109.0625,49.1875,23.6169986725,290.564910889,343.962982178,2447.59985352
-109.0625,49.3125,21.8070011139,287.261291504,340.799987793,2394.99975586
-109.0625,49.4375,22.6739997864,293.993164062,346.164031982,2432.6003418
-109.0625,49.5625,24.4899978638,312.058990479,355.188018799,2457.19995117
-109.0625,49.6875,24.2899990082,322.375396729,358.448028564,2455.5
-108.9375,31.3125,34.6749954224,418.930053711,361.868988037,2875.69995117
-108.9375,31.4375,36.7849998474,508.100097656,456.224975586,2355.20019531
-108.9375,31.5625,42.8790016174,499.089477539,433.701019287,3041.40014648
-108.9375,31.6875,43.8699989319,526.08380127,449.661956787,3104.59985352
-108.9375,31.8125,45.1169967651,498.067749023,427.032012939,3232.89990234
-108.9375,31.9375,28.8999996185,378.140197754,329.985992432,2792.00024414
-108.9375,32.0625,25.733001709,320.390808105,259.490020752,2666.29980469
-108.9375,32.1875,27.8169994354,324.668792725,252.585021973,2757.5
-108.9375,32.3125,26.6760005951,310.784912109,239.647003174,2754.79980469
-108.9375,32.4375,18.2520008087,320.226928711,260.071014404,1866.89990234
-108.9375,32.5625,17.716999054,331.406555176,289.587982178,1885.5
-108.9375,32.6875,27.3409996033,332.99432373,257.596984863,2611.10009766
-108.9375,32.8125,31.3319988251,361.418609619,285.497039795,2763.29980469
-108.9375,32.9375,34.9440002441,408.813995361,328.815063477,2818.39990234
-108.9375,33.0625,34.5349998474,416.902923584,352.333984375,2839.29980469
-108.9375,33.1875,32.641998291,415.731994629,353.959960938,2799.90014648
-108.9375,33.3125,47.2599983215,439.171875,338.738006592,3800.30004883
-108.9375,33.4375,45.5900039673,426.248168945,343.067993164,3872.80004883
-108.9375,33.5625,34.1769981384,452.361877441,377.427978516,2722.09985352
-108.9375,33.6875,35.8030014038,475.238098145,404.028991699,2836.30004883
-108.9375,33.8125,39.0850028992,462.038604736,394.029998779,2957.80004883
-108.9375,33.9375,28.3950004578,467.462524414,410.510009766,2190.5
-108.9375,34.0625,8.54199981689,525.208618164,502.511993408,4726.90039062
-108.9375,34.1875,7.36600017548,408.261749268,415.79800415,4494.79980469
-108.9375,34.3125,6.01200008392,292.287506104,309.303985596,4019.09960938
-108.9375,34.4375,5.70400047302,251.544891357,269.677001953,3878.39990234
-108.9375,34.5625,5.44900035858,239.88520813,250.489013672,3754.20019531
-108.9375,34.6875,4.04699993134,273.362609863,268.907989502,2658.19995117
-108.9375,34.8125,3.95700001717,267.450622559,255.721008301,2608.0
-108.9375,34.9375,4.02799987793,270.341888428,254.136993408,2606.40014648
-108.9375,35.0625,3.99700021744,260.103515625,253.037017822,2594.90014648
-108.9375,35.1875,3.99099993706,268.803375244,260.212005615,2577.40014648
-108.9375,35.3125,3.92700004578,265.704101562,258.324981689,2561.89990234
-108.9375,35.4375,4.04600000381,247.465423584,256.467010498,2685.89990234
-108.9375,35.5625,1.45700001717,234.661102295,251.76600647,1226.60009766
-108.9375,35.6875,1.37000012398,240.035003662,246.603012085,1166.0
-108.9375,35.8125,2.3639998436,243.608886719,219.753005981,969.699951172
-108.9375,35.9375,1.41000008583,278.388793945,271.744995117,1106.40014648
-108.9375,36.0625,2.57099986076,276.334289551,256.743011475,1164.70007324
-108.9375,36.1875,8.22599983215,264.940093994,240.119003296,2756.79980469
-108.9375,36.3125,7.97299957275,222.54447937,204.271011353,2662.19995117
-108.9375,36.4375,7.67399978638,190.4790802,178.416992188,2623.40014648
-108.9375,36.5625,7.83699989319,187.214294434,185.462997437,2701.89990234
-108.9375,36.6875,7.57800006866,173.591094971,184.919006348,2641.69995117
-108.9375,36.8125,7.58799982071,174.407684326,181.332000732,2615.80004883
-108.9375,36.9375,7.60599946976,176.688598633,179.294006348,2618.19995117
-108.9375,37.0625,7.90199995041,201.518508911,204.750991821,2738.40014648
-108.9375,37.1875,8.1609992981,242.087615967,231.641998291,2746.19995117
-108.9375,37.3125,16.8969993591,268.874481201,245.062988281,5961.29980469
-108.9375,37.4375,11.9850006104,280.785705566,255.710983276,4153.29980469
-108.9375,37.5625,12.311999321,308.040405273,278.636993408,4132.60009766
-108.9375,37.6875,12.2440013885,288.2394104,266.411010742,4131.29980469
-108.9375,37.8125,12.6919994354,303.138397217,284.50302124,4232.10058594
-108.9375,37.9375,5.3780002594,343.253082275,338.412017822,3400.19995117
-108.9375,38.0625,8.03800010681,261.913604736,256.376983643,6370.5
-108.9375,38.1875,7.79000043869,254.220901489,251.25100708,6316.29980469
-108.9375,38.3125,4.16499996185,249.861999512,251.896987915,3013.19995117
-108.9375,38.4375,4.1280002594,248.572494507,251.613998413,2989.29956055
-108.9375,38.5625,7.68299913406,252.83480835,255.181015015,6230.70019531
-108.9375,38.6875,4.28099966049,261.697692871,277.694976807,3130.60009766
-108.9375,38.8125,16.7179985046,388.651000977,450.757995605,4628.69970703
-108.9375,38.9375,6.83800029755,333.742401123,374.32699585,3718.59985352
-108.9375,39.0625,4.20700025558,226.950408936,242.154998779,3132.09985352
-108.9375,39.1875,3.70399999619,178.935501099,193.091995239,2880.29980469
-108.9375,39.3125,6.75299978256,164.816390991,178.970001221,6168.89990234
-108.9375,39.4375,4.00699996948,218.731002808,239.173995972,2991.59985352
-108.9375,39.5625,4.36499977112,259.791687012,284.416015625,3070.59985352
-108.9375,39.6875,9.96099948883,248.832687378,275.541015625,4995.09960938
-108.9375,39.8125,9.25499916077,207.031799316,223.565979004,4794.5
-108.9375,39.9375,9.14000034332,186.116897583,202.100997925,4764.69970703
-108.9375,40.0625,8.75099945068,173.326400757,189.576004028,4628.0
-108.9375,40.1875,12.783000946,183.134613037,192.95501709,7183.79931641
-108.9375,40.3125,9.73099899292,241.023223877,255.565979004,4905.10009766
-108.9375,40.4375,9.41600036621,225.527603149,241.51701355,4790.19970703
-108.9375,40.5625,7.14300012589,249.126022339,258.50201416,3357.80004883
-108.9375,40.6875,7.38899993896,273.12612915,285.657012939,3399.40014648
-108.9375,40.8125,2.22300004959,203.304016113,217.759963989,1315.30004883
-108.9375,40.9375,9.79300022125,402.313995361,434.598999023,3916.6003418
-108.9375,41.0625,15.7909994125,361.463195801,387.350006104,6265.80029297
-108.9375,41.1875,16.6310005188,249.268966675,243.404998779,4264.39990234
-108.9375,41.3125,12.626999855,200.05758667,195.855987549,3141.39990234
-108.9375,41.4375,16.3959999084,199.734802246,192.850982666,3874.09985352
-108.9375,41.5625,15.1490011215,204.2059021,201.941009521,3543.99975586
-108.9375,41.6875,12.8519992828,191.153610229,187.192001343,3250.10009766
-108.9375,41.8125,15.4480018616,201.090103149,195.570999146,2195.5
-108.9375,41.9375,11.4260005951,177.799880981,181.68800354,1864.19995117
-108.9375,42.0625,14.4540014267,188.035903931,193.022994995,4224.20019531
-108.9375,42.1875,9.65799999237,201.499099731,210.402999878,2811.89990234
-108.9375,42.3125,14.5460004807,237.643005371,241.923980713,4177.70019531
-108.9375,42.4375,8.79699993134,316.126708984,332.934020996,3196.70019531
-108.9375,42.5625,94.7959899902,554.095825195,537.302001953,5132.60009766
-108.9375,42.6875,172.559020996,587.873046875,511.306030273,6206.5
-108.9375,42.8125,126.321006775,496.730957031,420.088989258,3900.79980469
-108.9375,42.9375,13.3569993973,313.343292236,309.347015381,3020.79980469
-108.9375,43.0625,1.81199991703,221.369094849,223.824005127,2685.89990234
-108.9375,43.1875,3.19299983978,217.586685181,215.577011108,2736.80004883
-108.9375,43.3125,3.0,217.613616943,216.677993774,2301.89990234
-108.9375,43.4375,3.77500009537,228.62727356,228.18598938,2812.89990234
-108.9375,43.5625,5.12200021744,256.791595459,262.801025391,2122.5
-108.9375,43.6875,8.49800014496,326.179077148,331.308990479,3749.80004883
-108.9375,43.8125,95.5100021362,379.830688477,299.889007568,1511.5
-108.9375,43.9375,98.6900024414,398.294372559,311.240997314,1176.5
-108.9375,44.0625,49.2990036011,328.911468506,282.016021729,1024.5
-108.9375,44.1875,24.6339988708,288.587615967,263.736022949,1287.80004883
-108.9375,44.3125,17.2099990845,272.126098633,254.712005615,967.700012207
-108.9375,44.4375,15.6449995041,240.539001465,224.671035767,986.0
-108.9375,44.5625,5.09199953079,221.534500122,210.838989258,857.399963379
-108.9375,44.6875,4.21700000763,178.289398193,167.812011719,1113.30004883
-108.9375,44.8125,1.12799978256,181.911697388,178.047012329,1471.79992676
-108.9375,44.9375,3.03200006485,206.017883301,203.779998779,1531.3001709
-108.9375,45.0625,3.52999973297,211.178604126,206.695983887,1546.99987793
-108.9375,45.1875,2.27699995041,212.276199341,206.011978149,1065.0
-108.9375,45.3125,3.13499999046,244.110290527,230.477996826,1084.80004883
-108.9375,45.4375,11.3629989624,285.4815979,266.664001465,1611.29992676
-108.9375,45.5625,5.71099996567,298.503326416,287.800964355,1144.70007324
-108.9375,45.6875,11.2430000305,299.823791504,289.442993164,1191.20007324
-108.9375,45.8125,10.7140007019,302.255401611,286.624023438,1613.00012207
-108.9375,45.9375,7.81900024414,297.787078857,292.961975098,1582.40002441
-108.9375,46.0625,10.2080001831,285.072296143,280.175994873,1612.09997559
-108.9375,46.1875,8.53600025177,271.671539307,265.858001709,4574.5
-108.9375,46.3125,4.59100008011,261.782012939,263.631988525,3543.70019531
-108.9375,46.4375,4.58599996567,269.662475586,280.632995605,3550.99975586
-108.9375,46.5625,4.61000013351,279.018615723,289.79800415,3563.59985352
-108.9375,46.6875,12.9539995193,287.218475342,289.151977539,5383.39990234
-108.9375,46.8125,18.0190010071,332.936706543,336.608978271,5093.20019531
-108.9375,46.9375,5.12300014496,354.750915527,363.384002686,3682.40014648
-108.9375,47.0625,23.0269985199,318.804718018,317.729949951,5744.89990234
-108.9375,47.1875,15.5190000534,297.13772583,308.070007324,4958.89990234
-108.9375,47.3125,15.9449996948,295.604003906,293.646026611,5486.79980469
-108.9375,47.4375,8.10700035095,264.379394531,263.275970459,5086.20019531
-108.9375,47.5625,9.05299949646,262.13571167,265.973999023,5294.39990234
-108.9375,47.6875,7.5110001564,275.101013184,283.882995605,5010.0
-108.9375,47.8125,4.83999967575,269.966400146,300.963043213,3737.69995117
-108.9375,47.9375,14.5749998093,304.299987793,328.619018555,5584.19970703
-108.9375,48.0625,5.21099996567,300.285217285,337.729980469,3776.60009766
-108.9375,48.1875,25.888999939,308.961669922,326.263000488,2929.99975586
-108.9375,48.3125,23.3330001831,298.72277832,323.021972656,2950.5
-108.9375,48.4375,19.90599823,269.995910645,296.722015381,2886.90014648
-108.9375,48.5625,18.2239990234,258.322906494,293.927001953,2966.69970703
-108.9375,48.6875,15.3350000381,276.816192627,328.82800293,2171.30004883
-108.9375,48.8125,20.9720020294,305.712493896,341.413970947,3017.30004883
-108.9375,48.9375,30.2719993591,332.013183594,371.783996582,3251.90014648
-108.9375,49.0625,21.8609981537,288.244110107,338.263977051,2369.39990234
-108.9375,49.1875,22.6789989471,290.822418213,344.427978516,2377.10009766
-108.9375,49.3125,22.3239955902,290.494873047,336.463012695,2390.40014648
-108.9375,49.4375,23.0810031891,298.363128662,345.684997559,2434.80004883
